date,price,open,high,low,change
"Mar 09, 2023",2750.66,2750.66,2750.66,2750.66,0.0004
"Mar 08, 2023",2749.45,2749.45,2749.45,2749.45,-0.0006
"Mar 06, 2023",2751.09,2751.09,2751.09,2751.09,0.0007
"Mar 03, 2023",2749.28,2749.28,2749.28,2749.28,0.0003
"Mar 02, 2023",2748.56,2748.56,2748.56,2748.56,0
"Mar 01, 2023",2748.45,2748.45,2748.45,2748.45,0.0001
"Feb 28, 2023",2748.21,2748.21,2748.21,2748.21,0
"Feb 24, 2023",2748.21,2748.21,2748.21,2748.21,-0.0003
"Feb 23, 2023",2749.12,2749.12,2749.12,2749.12,0.0004
"Feb 22, 2023",2748.02,2748.02,2748.02,2748.02,-0.0004
"Feb 21, 2023",2749.12,2749.12,2749.12,2749.12,0
"Feb 20, 2023",2749.01,2749.01,2749.01,2749.01,0.0005
"Feb 17, 2023",2747.65,2747.65,2747.65,2747.65,-0.0003
"Feb 16, 2023",2748.42,2748.42,2748.42,2748.42,0.0002
"Feb 15, 2023",2747.76,2747.76,2747.76,2747.76,0.0004
"Feb 14, 2023",2746.69,2746.69,2746.69,2746.69,-0.0007
"Feb 13, 2023",2748.64,2748.64,2748.64,2748.64,0.0005
"Feb 10, 2023",2747.38,2747.38,2747.38,2747.38,0
"Feb 09, 2023",2747.3,2747.3,2747.3,2747.3,0.0002
"Feb 08, 2023",2746.88,2746.88,2746.88,2746.88,-0.0006
"Feb 07, 2023",2748.6,2748.6,2748.6,2748.6,0.0002
"Feb 06, 2023",2748.02,2748.02,2748.02,2748.02,0.0003
"Feb 03, 2023",2747.31,2747.31,2747.31,2747.31,0.0001
"Feb 02, 2023",2747.09,2747.09,2747.09,2747.09,0.0006
"Feb 01, 2023",2745.48,2745.48,2745.48,2745.48,0.0013
"Jan 31, 2023",2741.97,2741.97,2741.97,2741.97,0.0003
"Jan 30, 2023",2741.12,2741.12,2741.12,2741.12,0
"Jan 27, 2023",2741.09,2741.09,2741.09,2741.09,-0.0002
"Jan 25, 2023",2741.7,2741.7,2741.7,2741.7,0.0002
"Jan 24, 2023",2741.22,2741.22,2741.22,2741.22,-0.0001
"Jan 23, 2023",2741.49,2741.49,2741.49,2741.49,0.0006
"Jan 20, 2023",2739.78,2739.78,2739.78,2739.78,-0.0002
"Jan 19, 2023",2740.44,2740.44,2740.44,2740.44,0.0004
"Jan 18, 2023",2739.48,2739.48,2739.48,2739.48,0.0003
"Jan 17, 2023",2738.64,2738.64,2738.64,2738.64,0.0003
"Jan 16, 2023",2737.86,2737.86,2737.86,2737.86,0.0003
"Jan 13, 2023",2736.93,2736.93,2736.93,2736.93,0.0003
"Jan 12, 2023",2736.01,2736.01,2736.01,2736.01,0.0005
"Jan 11, 2023",2734.58,2734.58,2734.58,2734.58,0.0003
"Jan 10, 2023",2733.75,2733.75,2733.75,2733.75,0.0002
"Jan 09, 2023",2733.19,2733.19,2733.19,2733.19,0.0008
"Jan 06, 2023",2730.95,2730.95,2730.95,2730.95,-0.0002
"Jan 05, 2023",2731.55,2731.55,2731.55,2731.55,0.0002
"Jan 04, 2023",2730.91,2730.91,2730.91,2730.91,0.0002
"Jan 03, 2023",2730.47,2730.47,2730.47,2730.47,0.0001
"Jan 02, 2023",2730.11,2730.11,2730.11,2730.11,0.0004
"Dec 30, 2022",2728.98,2728.98,2728.98,2728.98,0.0005
"Dec 29, 2022",2727.68,2727.68,2727.68,2727.68,0.0003
"Dec 28, 2022",2726.89,2726.89,2726.89,2726.89,-0.0002
"Dec 27, 2022",2727.38,2727.38,2727.38,2727.38,0.0004
"Dec 26, 2022",2726.38,2726.38,2726.38,2726.38,0.0002
"Dec 23, 2022",2725.87,2725.87,2725.87,2725.87,0.0002
"Dec 22, 2022",2725.21,2725.21,2725.21,2725.21,-0.0001
"Dec 21, 2022",2725.62,2725.62,2725.62,2725.62,0.0001
"Dec 20, 2022",2725.4,2725.4,2725.4,2725.4,0.0001
"Dec 19, 2022",2725.11,2725.11,2725.11,2725.11,0.0005
"Dec 16, 2022",2723.85,2723.85,2723.85,2723.85,0.0001
"Dec 15, 2022",2723.64,2723.64,2723.64,2723.64,0
"Dec 14, 2022",2723.62,2723.62,2723.62,2723.62,0.0006
"Dec 13, 2022",2721.93,2721.93,2721.93,2721.93,0.0002
"Dec 12, 2022",2721.49,2721.49,2721.49,2721.49,0.0006
"Dec 09, 2022",2719.81,2719.81,2719.81,2719.81,0.0002
"Dec 08, 2022",2719.35,2719.35,2719.35,2719.35,0.0002
"Dec 07, 2022",2718.85,2718.85,2718.85,2718.85,-0.0003
"Dec 06, 2022",2719.57,2719.57,2719.57,2719.57,0
"Dec 05, 2022",2719.66,2719.66,2719.66,2719.66,0.0008
"Dec 02, 2022",2717.57,2717.57,2717.57,2717.57,0
"Dec 01, 2022",2717.65,2717.65,2717.65,2717.65,0.0006
"Nov 30, 2022",2716.06,2716.06,2716.06,2716.06,0.0005
"Nov 29, 2022",2714.58,2714.58,2714.58,2714.58,-0.0003
"Nov 28, 2022",2715.45,2715.45,2715.45,2715.45,0.001
"Nov 25, 2022",2712.73,2712.73,2712.73,2712.73,0.0001
"Nov 24, 2022",2712.53,2712.53,2712.53,2712.53,0.0008
"Nov 23, 2022",2710.44,2710.44,2710.44,2710.44,0.0002
"Nov 22, 2022",2709.96,2709.96,2709.96,2709.96,0.0006
"Nov 21, 2022",2708.41,2708.41,2708.41,2708.41,0.0002
"Nov 18, 2022",2707.74,2707.74,2707.74,2707.74,0.0001
"Nov 17, 2022",2707.42,2707.42,2707.42,2707.42,0.0003
"Nov 16, 2022",2706.68,2706.68,2706.68,2706.68,0.0001
"Nov 15, 2022",2706.5,2706.5,2706.5,2706.5,0.0006
"Nov 14, 2022",2704.83,2704.83,2704.83,2704.83,0.0003
"Nov 11, 2022",2703.96,2703.96,2703.96,2703.96,0.0009
"Nov 10, 2022",2701.45,2701.45,2701.45,2701.45,0.0007
"Nov 09, 2022",2699.54,2699.54,2699.54,2699.54,0.0006
"Nov 07, 2022",2697.85,2697.85,2697.85,2697.85,0.0005
"Nov 04, 2022",2696.52,2696.52,2696.52,2696.52,0.0002
"Nov 03, 2022",2696.07,2696.07,2696.07,2696.07,0
"Nov 02, 2022",2695.97,2695.97,2695.97,2695.97,0.0002
"Nov 01, 2022",2695.43,2695.43,2695.43,2695.43,0.0001
"Oct 31, 2022",2695.16,2695.16,2695.16,2695.16,0.0007
"Oct 28, 2022",2693.37,2693.37,2693.37,2693.37,-0.0001
"Oct 27, 2022",2693.62,2693.62,2693.62,2693.62,0.0009
"Oct 25, 2022",2691.33,2691.33,2691.33,2691.33,0.0012
"Oct 21, 2022",2688.2,2688.2,2688.2,2688.2,-0.0001
"Oct 20, 2022",2688.38,2688.38,2688.38,2688.38,-0.0001
"Oct 19, 2022",2688.67,2688.67,2688.67,2688.67,0.0001
"Oct 18, 2022",2688.27,2688.27,2688.27,2688.27,0.0005
"Oct 17, 2022",2687.01,2687.01,2687.01,2687.01,0.0012
"Oct 14, 2022",2683.78,2683.78,2683.78,2683.78,-0.0003
"Oct 13, 2022",2684.5,2684.5,2684.5,2684.5,0
"Oct 12, 2022",2684.42,2684.42,2684.42,2684.42,0.0003
"Oct 11, 2022",2683.54,2683.54,2683.54,2683.54,-0.0004
"Oct 10, 2022",2684.63,2684.63,2684.63,2684.63,-0.0005
"Oct 07, 2022",2685.91,2685.91,2685.91,2685.91,-0.0004
"Oct 06, 2022",2686.92,2686.92,2686.92,2686.92,0.0006
"Oct 03, 2022",2685.34,2685.34,2685.34,2685.34,0.0004
"Sep 30, 2022",2684.17,2684.17,2684.17,2684.17,0.0006
"Sep 29, 2022",2682.55,2682.55,2682.55,2682.55,0.0005
"Sep 28, 2022",2681.1,2681.1,2681.1,2681.1,0.0003
"Sep 27, 2022",2680.24,2680.24,2680.24,2680.24,-0.0002
"Sep 26, 2022",2680.78,2680.78,2680.78,2680.78,0.0004
"Sep 23, 2022",2679.63,2679.63,2679.63,2679.63,-0.0009
"Sep 22, 2022",2682.01,2682.01,2682.01,2682.01,-0.0004
"Sep 21, 2022",2683.21,2683.21,2683.21,2683.21,-0.0001
"Sep 20, 2022",2683.57,2683.57,2683.57,2683.57,-0.0005
"Sep 19, 2022",2684.99,2684.99,2684.99,2684.99,0.0003
"Sep 16, 2022",2684.21,2684.21,2684.21,2684.21,-0.0004
"Sep 15, 2022",2685.41,2685.41,2685.41,2685.41,-0.0003
"Sep 14, 2022",2686.34,2686.34,2686.34,2686.34,-0.0004
"Sep 13, 2022",2687.42,2687.42,2687.42,2687.42,0.0002
"Sep 12, 2022",2686.84,2686.84,2686.84,2686.84,0.0002
"Sep 09, 2022",2686.22,2686.22,2686.22,2686.22,0.0002
"Sep 08, 2022",2685.74,2685.74,2685.74,2685.74,0.0004
"Sep 07, 2022",2684.72,2684.72,2684.72,2684.72,0
"Sep 06, 2022",2684.75,2684.75,2684.75,2684.75,0.0002
"Sep 05, 2022",2684.26,2684.26,2684.26,2684.26,0.0005
"Sep 02, 2022",2682.84,2682.84,2682.84,2682.84,0.0001
"Sep 01, 2022",2682.53,2682.53,2682.53,2682.53,0.0005
"Aug 30, 2022",2681.29,2681.29,2681.29,2681.29,0.0001
"Aug 29, 2022",2681.07,2681.07,2681.07,2681.07,0.0003
"Aug 26, 2022",2680.34,2680.34,2680.34,2680.34,0.0003
"Aug 25, 2022",2679.48,2679.48,2679.48,2679.48,0
"Aug 24, 2022",2679.39,2679.39,2679.39,2679.39,0.0002
"Aug 23, 2022",2678.84,2678.84,2678.84,2678.84,0.0001
"Aug 22, 2022",2678.62,2678.62,2678.62,2678.62,0.0003
"Aug 19, 2022",2677.73,2677.73,2677.73,2677.73,-0.0001
"Aug 18, 2022",2677.91,2677.91,2677.91,2677.91,-0.0001
"Aug 17, 2022",2678.07,2678.07,2678.07,2678.07,0.0016
"Aug 12, 2022",2673.89,2673.89,2673.89,2673.89,0.0002
"Aug 11, 2022",2673.45,2673.45,2673.45,2673.45,0.0003
"Aug 10, 2022",2672.66,2672.66,2672.66,2672.66,0.0009
"Aug 08, 2022",2670.36,2670.36,2670.36,2670.36,0.0002
"Aug 05, 2022",2669.86,2669.86,2669.86,2669.86,-0.0008
"Aug 04, 2022",2671.95,2671.95,2671.95,2671.95,0.0006
"Aug 03, 2022",2670.45,2670.45,2670.45,2670.45,-0.0003
"Aug 02, 2022",2671.36,2671.36,2671.36,2671.36,0.0007
"Aug 01, 2022",2669.45,2669.45,2669.45,2669.45,0.0007
"Jul 29, 2022",2667.7,2667.7,2667.7,2667.7,0.0004
"Jul 28, 2022",2666.57,2666.57,2666.57,2666.57,0.0002
"Jul 27, 2022",2665.99,2665.99,2665.99,2665.99,0.0001
"Jul 26, 2022",2665.75,2665.75,2665.75,2665.75,-0.0001
"Jul 25, 2022",2665.97,2665.97,2665.97,2665.97,0.0008
"Jul 22, 2022",2663.83,2663.83,2663.83,2663.83,0.0001
"Jul 21, 2022",2663.65,2663.65,2663.65,2663.65,0
"Jul 20, 2022",2663.54,2663.54,2663.54,2663.54,0.0002
"Jul 19, 2022",2663.02,2663.02,2663.02,2663.02,0.0001
"Jul 18, 2022",2662.64,2662.64,2662.64,2662.64,0.0002
"Jul 15, 2022",2662.02,2662.02,2662.02,2662.02,0
"Jul 14, 2022",2662.1,2662.1,2662.1,2662.1,0.0001
"Jul 13, 2022",2661.93,2661.93,2661.93,2661.93,0.0004
"Jul 12, 2022",2660.88,2660.88,2660.88,2660.88,0.0001
"Jul 11, 2022",2660.51,2660.51,2660.51,2660.51,0
"Jul 08, 2022",2660.38,2660.38,2660.38,2660.38,0
"Jul 07, 2022",2660.48,2660.48,2660.48,2660.48,-0.0001
"Jul 06, 2022",2660.72,2660.72,2660.72,2660.72,0.0009
"Jul 05, 2022",2658.39,2658.39,2658.39,2658.39,0.0004
"Jul 04, 2022",2657.29,2657.29,2657.29,2657.29,0.0009
"Jul 01, 2022",2654.91,2654.91,2654.91,2654.91,0.0007
"Jun 30, 2022",2653.01,2653.01,2653.01,2653.01,0.0001
"Jun 29, 2022",2652.66,2652.66,2652.66,2652.66,0.0003
"Jun 28, 2022",2651.79,2651.79,2651.79,2651.79,0
"Jun 27, 2022",2651.66,2651.66,2651.66,2651.66,0.0004
"Jun 24, 2022",2650.5,2650.5,2650.5,2650.5,0.0002
"Jun 23, 2022",2650,2650,2650,2650,0.0002
"Jun 22, 2022",2649.41,2649.41,2649.41,2649.41,0.0003
"Jun 21, 2022",2648.48,2648.48,2648.48,2648.48,0.0002
"Jun 20, 2022",2647.87,2647.87,2647.87,2647.87,0.0011
"Jun 17, 2022",2644.93,2644.93,2644.93,2644.93,0.0001
"Jun 16, 2022",2644.62,2644.62,2644.62,2644.62,-0.0003
"Jun 15, 2022",2645.35,2645.35,2645.35,2645.35,0.0002
"Jun 14, 2022",2644.89,2644.89,2644.89,2644.89,-0.0004
"Jun 13, 2022",2645.91,2645.91,2645.91,2645.91,-0.0004
"Jun 10, 2022",2646.89,2646.89,2646.89,2646.89,0.0004
"Jun 09, 2022",2645.92,2645.92,2645.92,2645.92,0.0003
"Jun 08, 2022",2645.02,2645.02,2645.02,2645.02,0.0011
"Jun 07, 2022",2642.22,2642.22,2642.22,2642.22,-0.0009
"Jun 06, 2022",2644.48,2644.48,2644.48,2644.48,0
"Jun 03, 2022",2644.56,2644.56,2644.56,2644.56,-0.0001
"Jun 02, 2022",2644.7,2644.7,2644.7,2644.7,0.0001
"Jun 01, 2022",2644.54,2644.54,2644.54,2644.54,-0.0003
"May 31, 2022",2645.22,2645.22,2645.22,2645.22,0.0001
"May 30, 2022",2645.04,2645.04,2645.04,2645.04,0.0002
"May 27, 2022",2644.44,2644.44,2644.44,2644.44,0.0001
