date,price,open,high,low,vol,change
14-07-2014,407.82,406.59,409.09,402.68,2.46M,0.01
11-07-2014,405,409.64,414.8,403.5,4.60M,-0.01
10-07-2014,410.76,414.23,423.06,405.22,4.93M,-0.01
09-07-2014,414.23,413.08,416.5,408.09,2.90M,0.00
08-07-2014,413.7,421.06,423.23,409.09,3.37M,-0.01
07-07-2014,419.29,429,429.39,417,4.07M,-0.02
04-07-2014,427.37,417.47,428.52,416.62,2.82M,0.02
03-07-2014,417.47,419.57,421.71,414.75,3.03M,0.00
02-07-2014,419.02,414.48,420.06,411.83,3.81M,0.02
01-07-2014,410.74,410.59,413.06,406.59,3.82M,0.00
30-06-2014,409.86,409.04,415.43,409.04,3.09M,0.01
27-06-2014,407.19,408.02,410.09,406.1,2.57M,0.00
26-06-2014,405.3,409.09,412.38,403.43,10.90M,-0.01
25-06-2014,411.13,413.58,415.67,410.59,3.17M,-0.01
24-06-2014,413.58,411.76,415.45,411.58,2.53M,0.01
23-06-2014,409.81,411.08,412.36,406.74,2.92M,0.00
20-06-2014,410.06,412.08,414.95,408.77,1.48M,0.00
19-06-2014,411.96,417.62,419.04,410.19,2.36M,-0.01
18-06-2014,416.5,422.61,424.75,413.45,2.69M,-0.01
17-06-2014,422.33,417.07,423.46,412.76,3.49M,0.01
16-06-2014,418.57,414.58,420.46,414.23,2.65M,0.00
13-06-2014,416.77,421.06,427.05,414.9,6.11M,-0.01
12-06-2014,418.99,411.33,421.54,405.52,6.37M,0.02
11-06-2014,409.34,407.59,414,404.1,3.87M,0.00
10-06-2014,407.42,409.66,410.89,404.1,2.50M,0.00
09-06-2014,408.82,410.04,414.08,406.59,4.67M,0.01
06-06-2014,406.72,405.6,409.59,399.61,5.28M,0.01
05-06-2014,401.83,405,406.79,399.61,3.84M,-0.01
04-06-2014,407.44,410.29,413.93,406.64,1.43M,-0.01
03-06-2014,411.26,410.59,413.01,406.1,1.81M,0.01
02-06-2014,408.79,395.87,410.26,395.87,4.04M,0.03
30-05-2014,395.49,406.59,410.49,364.19,16.40M,-0.02
29-05-2014,404.23,410.39,414.45,402.8,6.84M,-0.02
28-05-2014,410.81,399.06,412.46,398.86,7.18M,0.02
27-05-2014,401.56,399.11,404.42,393.3,3.81M,0.01
26-05-2014,397.69,398.61,401.13,394.12,8.70M,0.01
23-05-2014,393.95,398.61,400.61,390.48,4.91M,-0.02
22-05-2014,400.41,405.1,406.59,398.11,3.90M,-0.01
21-05-2014,403.85,405.27,406.35,401.61,1.82M,-0.01
20-05-2014,407.12,407.09,409.89,401.28,3.18M,0.01
19-05-2014,405.05,407.04,416.57,403.1,5.26M,0.01
16-05-2014,401.46,399.11,426.05,392.95,16.43M,0.02
15-05-2014,393.3,383.65,394.7,382.17,4.73M,0.02
14-05-2014,386.86,391.63,396.52,386.27,4.25M,-0.02
13-05-2014,393.2,399.11,399.11,390.38,6.33M,-0.01
12-05-2014,395.2,376.71,396.54,376.41,8.78M,0.05
09-05-2014,377.56,359.2,379.16,359.2,8.19M,0.05
08-05-2014,358.35,357.78,360.7,356.96,3.76M,0.00
07-05-2014,357.01,358.45,362.69,354.93,3.30M,-0.01
06-05-2014,359.3,359.3,361.5,356.26,3.09M,0.00
05-05-2014,357.55,359.13,360.75,356.21,2.60M,0.00
02-05-2014,357.75,360.95,362.97,356.98,2.96M,-0.01
30-04-2014,359.85,357.2,364.14,355.03,4.39M,0.01
29-04-2014,357.11,362.39,362.94,355.46,3.32M,-0.01
28-04-2014,361.79,360.32,363.82,359.47,2.44M,0.00
25-04-2014,362.39,365.76,368.18,361.69,3.11M,-0.01
23-04-2014,365.69,361.64,368.9,360.5,10.51M,0.01
22-04-2014,362.97,360.15,363.99,357.9,5.70M,0.02
21-04-2014,357.43,360.55,362.44,355.71,3.49M,0.00
17-04-2014,358.55,357.33,359.85,352.86,6.15M,-0.01
16-04-2014,362.17,360.8,365.09,359.75,1.79M,0.00
15-04-2014,361.17,366.33,368.58,358.25,4.19M,-0.02
11-04-2014,368.26,366.21,371.57,366.14,2.60M,0.00
10-04-2014,368.88,371.5,373.49,367.18,3.75M,0.00
09-04-2014,370.1,363.22,371.62,360.07,5.26M,0.02
07-04-2014,361.87,361.69,365.19,360.75,5.87M,0.00
04-04-2014,361.92,361.97,365.69,359.23,3.71M,0.00
03-04-2014,363.59,367.18,368.18,362.32,2.78M,0.00
02-04-2014,365.14,371.65,372.17,360.15,5.20M,-0.01
01-04-2014,368.23,374.92,375.94,365.46,4.03M,-0.01
31-03-2014,373.57,373.14,375.66,370.72,4.13M,0.01
28-03-2014,371.65,374.14,376.21,366.71,6.08M,0.00
27-03-2014,372.55,374.17,379.53,370.18,12.28M,0.00
26-03-2014,372.2,375.56,377.31,371.22,4.70M,-0.01
25-03-2014,374.24,374.17,379.43,373.04,4.02M,0.00
24-03-2014,374.49,366.43,375.61,366.18,5.86M,0.02
22-03-2014,365.39,367.18,367.18,363.91,211.76K,0.00
21-03-2014,366.11,366.76,367.93,364.79,3.76M,0.01
20-03-2014,364.29,368.4,368.4,363.19,2.60M,-0.01
19-03-2014,368.4,369.18,370.82,367.06,3.03M,0.01
18-03-2014,366.18,366.88,371.57,363.34,4.05M,0.00
14-03-2014,365.26,366.68,369.13,361.2,6.10M,-0.01
13-03-2014,370.35,362.94,373.92,362.94,5.72M,0.02
12-03-2014,361.97,359.82,365.69,357.45,3.56M,0.00
11-03-2014,361.77,366.43,369.18,358.98,6.50M,-0.01
10-03-2014,366.41,352.47,367.63,349.22,13.06M,0.03
07-03-2014,354.93,339.05,356.66,337.35,11.38M,0.05
06-03-2014,337.05,335.75,338.1,333.31,2.47M,0.01
05-03-2014,334.13,336,336.75,330.51,2.00M,0.00
04-03-2014,335.1,332.26,336.18,331.39,3.22M,0.01
03-03-2014,332.36,331.86,335.25,330.86,1.84M,-0.01
28-02-2014,334.06,340.24,340.69,331.84,2.45M,-0.01
26-02-2014,337.95,334.26,338.85,333.53,2.28M,0.01
25-02-2014,334.8,336.25,337.25,332.26,2.01M,0.00
24-02-2014,334.75,330.31,335.75,327.15,2.51M,0.01
21-02-2014,331.46,329.19,334.06,329.12,1.52M,0.00
20-02-2014,330.64,332.16,332.98,329.69,1.72M,-0.01
19-02-2014,334.28,327.37,335.38,326.77,2.03M,0.01
18-02-2014,329.47,323.53,331.46,322.98,2.51M,0.02
17-02-2014,324.48,320.29,325.28,319.84,1.83M,0.01
14-02-2014,320.19,316.3,321.21,313.98,2.12M,0.01
13-02-2014,315.55,322.28,323.28,314.92,1.58M,-0.02
12-02-2014,322.01,322.58,325.68,321.11,3.22M,0.00
11-02-2014,321.68,322.28,322.86,318.94,2.23M,0.00
10-02-2014,321.23,323.11,324.35,317.29,3.14M,-0.01
07-02-2014,323.16,325.48,326.52,320.34,2.01M,0.00
06-02-2014,322.78,318.67,324.08,314.05,6.73M,0.02
05-02-2014,318.02,314.8,319.19,311.86,3.45M,0.01
04-02-2014,314.6,310.13,317.04,307.72,3.70M,0.01
03-02-2014,312.55,314.28,316.3,311.86,2.39M,0.00
31-01-2014,313.55,314.3,317.44,311.86,4.81M,-0.01
30-01-2014,315.2,318.04,319.24,313.13,5.71M,-0.02
29-01-2014,322.01,323.03,324.73,319.56,5.49M,0.00
28-01-2014,321.51,323.28,327.27,318.59,9.20M,-0.01
27-01-2014,323.88,331.71,331.71,322.08,8.53M,-0.04
24-01-2014,335.95,334.26,336.73,331.11,4.42M,-0.01
23-01-2014,339,336.75,339.79,335.63,2.74M,0.00
22-01-2014,337.8,337,341.59,336.58,3.52M,0.00
21-01-2014,337.3,335.73,338.65,334.26,3.13M,0.01
20-01-2014,334.28,333.31,337.6,332.46,2.80M,0.01
17-01-2014,331.76,336.75,336.75,328.79,21.69M,-0.01
16-01-2014,335.78,341.44,341.74,334.43,2.25M,-0.01
15-01-2014,339.52,335.75,340.59,334.06,2.31M,0.01
14-01-2014,335.4,333.78,337.25,333.41,1.79M,0.00
13-01-2014,335.68,329.32,337.72,327.72,2.38M,0.02
10-01-2014,330.29,330.74,336.6,327.42,3.08M,0.00
09-01-2014,330.74,330.86,332.29,327.82,1.89M,0.00
08-01-2014,331.61,331.86,332.73,329.27,2.32M,0.00
07-01-2014,331.46,332.81,334.73,325.92,3.95M,0.00
06-01-2014,330.12,330.76,330.76,327.77,2.98M,0.00
03-01-2014,330.81,325.28,332.26,324.28,3.26M,0.01
02-01-2014,327.77,331.76,336.63,326.05,3.61M,-0.01
01-01-2014,331.84,333.26,334.16,330.76,2.25M,0.00
31-12-2013,332.19,335.3,335.4,329.32,2.63M,-0.01
30-12-2013,334.01,337.65,337.75,331.84,2.11M,0.00
27-12-2013,334.08,331.31,336.97,331.31,2.73M,0.00
26-12-2013,333.78,329.19,335.35,327.72,4.02M,0.02
24-12-2013,327.92,332.04,332.51,326.8,1.78M,-0.01
23-12-2013,331.49,328.27,335,327.77,2.77M,0.00
20-12-2013,331.56,328.17,333.56,324.33,2.86M,0.02
19-12-2013,325.55,338.75,341.22,324.48,5.01M,-0.02
18-12-2013,332.39,324.53,339.57,324.05,7.04M,0.01
17-12-2013,328.07,337.07,337.07,326.3,8.97M,-0.04
16-12-2013,341.42,343.24,344.68,339.84,10.72M,-0.01
13-12-2013,344.21,343.14,350.22,341.74,12.66M,-0.01
12-12-2013,346.83,345.83,349.5,344.48,6.43M,0.00
11-12-2013,347,344.28,350.12,342.69,6.14M,0.00
10-12-2013,347.58,345.41,350.15,344.23,12.53M,0.00
09-12-2013,347.55,354.21,357.9,345.51,12.63M,0.02
06-12-2013,340.59,341.69,344.03,338.37,8.03M,-0.01
05-12-2013,343.29,335.03,344.18,335.03,16.01M,0.05
04-12-2013,328.07,326.72,329.04,326,5.24M,0.00
03-12-2013,327.15,329.27,330.36,325.6,5.14M,-0.01
02-12-2013,329.92,330.26,331.76,328.29,3.43M,0.00
29-11-2013,329.92,326.77,333.71,326.77,4.79M,0.01
28-11-2013,325.97,327.07,330.76,323.31,7.39M,0.00
27-11-2013,326.05,324.83,328.64,321.33,4.30M,0.00
26-11-2013,325.75,328.12,329.22,323.48,7.24M,-0.01
25-11-2013,329.14,323.31,330.14,323.31,8.08M,0.03
22-11-2013,320.36,320.54,322.73,316.84,3.75M,0.01
21-11-2013,318.12,321.56,322.08,316.87,6.39M,-0.02
20-11-2013,324.05,327.62,328.77,322.48,4.19M,-0.02
19-11-2013,329.29,333.46,333.46,327.99,3.39M,-0.01
18-11-2013,333.66,324.98,334.26,323.8,7.44M,0.04
14-11-2013,320.39,318.29,324.23,318.29,6.31M,0.01
13-11-2013,316.15,318.79,323.01,313.48,5.28M,-0.02
12-11-2013,322.26,325.55,330.79,320.96,4.49M,-0.01
11-11-2013,326.4,321.28,329.62,307.67,5.61M,0.00
08-11-2013,325.53,330.96,333.08,321.61,6.74M,-0.02
07-11-2013,331.96,334.26,338,327.72,3.89M,-0.01
06-11-2013,333.71,338.7,338.85,331.89,2.31M,-0.01
05-11-2013,337.37,339.47,341.74,335.75,7.13M,-0.01
03-11-2013,339.47,341.74,342.51,338.3,404.70K,0.00
01-11-2013,341.14,340.04,343.24,338.35,7.82M,0.00
31-10-2013,339.64,337.35,341.76,335.95,9.10M,0.00
30-10-2013,338.92,342.24,342.99,337.12,5.09M,-0.01
29-10-2013,342.49,333.26,343.73,327.05,7.61M,0.03
28-10-2013,333.21,335.75,336.75,331.96,4.19M,-0.01
25-10-2013,335.53,331.89,336.73,330.84,4.47M,0.00
24-10-2013,333.91,327.37,337.12,327.37,6.16M,0.01
23-10-2013,329.37,333.76,333.76,326.17,6.77M,-0.01
22-10-2013,333.76,334.75,336.23,331.86,4.38M,0.00
21-10-2013,334.88,336.25,338.65,330.54,5.61M,-0.01
18-10-2013,337.55,326.9,339.02,326.9,10.64M,0.03
17-10-2013,326.37,325.77,329.24,320.56,7.28M,0.00
15-10-2013,325.5,335.75,336.75,322.58,8.07M,-0.02
14-10-2013,333.01,328.04,333.91,323.6,6.19M,0.01
11-10-2013,329.92,322.93,331.14,318.97,6.70M,0.03
10-10-2013,319.81,323.78,323.78,315.97,4.17M,-0.01
09-10-2013,323.85,311.91,324.73,310.81,4.33M,0.03
08-10-2013,315.62,324.53,326.55,312.21,5.88M,0.00
07-10-2013,316.45,317.54,318.37,308.44,4.96M,-0.01
04-10-2013,319.51,317.04,322.98,316.79,6.81M,0.01
03-10-2013,317.39,306.97,318.79,304.32,4.89M,0.04
01-10-2013,305.15,298.74,306.52,294.02,6.50M,0.03
30-09-2013,295.87,302.33,305.74,293.2,8.53M,-0.03
27-09-2013,303.77,310.31,311.31,301.83,8.20M,-0.02
26-09-2013,309.89,309.98,312.3,308.31,11.29M,0.00
25-09-2013,309.61,318.29,320.14,305.92,10.49M,-0.03
24-09-2013,318.52,315.82,321.46,314.28,9.09M,-0.01
23-09-2013,320.26,324.78,325.45,315.85,6.99M,-0.03
20-09-2013,328.79,340.49,342.46,316.92,12.36M,-0.04
19-09-2013,340.84,339.24,344.18,337.4,14.64M,0.05
18-09-2013,324.53,321.09,326.72,314.87,5.49M,0.01
17-09-2013,320.41,318.29,321.78,316.1,4.22M,0.00
16-09-2013,320.69,318.04,323.73,313.8,6.07M,0.02
13-09-2013,313.9,315.52,316.55,309.81,7.75M,-0.01
12-09-2013,316.27,320.54,322.28,313.1,8.84M,-0.02
11-09-2013,322.91,315.8,324.28,312.08,6.35M,0.01
10-09-2013,318.29,309.59,319.79,308.51,10.15M,0.04
06-09-2013,307.42,304.82,309.31,292.72,9.50M,0.01
05-09-2013,304.07,291.35,310.76,291.35,16.62M,0.08
04-09-2013,281.4,283.09,287.78,278.95,10.47M,0.00
03-09-2013,280.65,297.79,297.79,277.91,9.07M,-0.05
02-09-2013,294.1,298.34,301.5,290.6,9.76M,-0.01
30-08-2013,296.34,284.87,299.33,284.69,18.31M,0.04
29-08-2013,285.39,283.37,290.6,283.37,20.39M,0.02
28-08-2013,280.35,277.23,285.36,263.41,18.53M,0.00
27-08-2013,280.33,297.99,299.33,277.11,27.35M,-0.08
26-08-2013,304.97,305.49,310.71,300.61,7.30M,0.01
23-08-2013,303.1,295.34,303.9,293.5,10.35M,0.03
22-08-2013,293.7,293.85,301.18,284.37,15.13M,-0.01
21-08-2013,296.02,302.33,308.99,294.34,14.45M,0.01
20-08-2013,291.73,286.84,294.29,282.62,12.86M,0.00
19-08-2013,291.7,292.85,293.65,284.52,10.01M,-0.01
16-08-2013,293.3,306.32,310.31,291.8,14.03M,-0.05
14-08-2013,309.98,310.31,311.13,303.65,7.15M,0.00
13-08-2013,309.56,301.25,311.71,298.41,7.35M,0.03
12-08-2013,300.43,304.35,304.72,298.66,7.85M,-0.01
08-08-2013,304.57,301.33,308.06,299.33,10.23M,0.02
07-08-2013,299.93,304.3,306.49,299.33,11.38M,-0.01
06-08-2013,303.65,314.8,314.97,302.58,9.82M,-0.04
05-08-2013,315.65,315.07,317.02,306.82,6.80M,0.00
02-08-2013,314.92,314.3,316.7,312.73,10.01M,0.00
01-08-2013,315.4,306.27,318.19,305.52,11.72M,0.04
31-07-2013,304.2,309.81,310.21,302.78,13.41M,-0.02
30-07-2013,311.98,314.67,316.79,309.36,7.35M,-0.01
29-07-2013,315.55,320.79,320.79,314.13,7.46M,-0.02
26-07-2013,321.33,327.27,327.4,318.29,4.68M,-0.01
25-07-2013,326.2,329.59,332.26,324.35,8.13M,-0.01
24-07-2013,329.24,336.25,337.25,326.02,7.31M,-0.03
23-07-2013,341.04,343.19,344.23,339.77,3.71M,0.00
22-07-2013,340.27,337.25,342.74,337.25,3.23M,0.00
19-07-2013,339.24,343.26,345.21,335.83,6.23M,-0.01
18-07-2013,341.29,334.21,343.49,327.75,6.83M,0.03
17-07-2013,330.71,338.15,339.64,323.23,11.32M,-0.02
16-07-2013,338.6,338.75,341.49,334.23,5.82M,-0.02
15-07-2013,346.95,344.73,348.25,341.24,4.26M,0.00
12-07-2013,347.1,342.74,348.08,340.14,7.82M,0.02
11-07-2013,340.87,332.76,342.59,332.29,5.30M,0.04
10-07-2013,328.92,334.38,335.2,327.35,3.57M,-0.02
09-07-2013,334.41,330.36,336.13,330.36,3.52M,0.01
08-07-2013,329.49,331.26,332.98,325.65,3.58M,-0.01
05-07-2013,333.13,329.32,335.63,328.52,4.77M,0.02
04-07-2013,326.85,326.17,327.99,322.13,4.80M,0.01
03-07-2013,324.6,326.27,326.62,321.09,6.69M,-0.01
02-07-2013,327.55,333.61,333.63,326.42,4.59M,-0.02
01-07-2013,333.63,333.76,336.25,331.59,4.92M,0.00
28-06-2013,334.01,324.03,335.85,323.83,10.54M,0.04
27-06-2013,322.53,316.3,325.63,310.48,13.50M,0.04
26-06-2013,310.73,315.05,318.12,309.31,5.24M,-0.02
25-06-2013,316.3,312.3,322.48,310.51,9.34M,0.01
24-06-2013,311.98,315.2,316.22,311.18,5.38M,-0.02
21-06-2013,316.92,317.69,320.56,314.35,8.95M,0.00
20-06-2013,317.59,328.69,328.69,316.6,7.57M,-0.04
19-06-2013,331.86,327.32,332.56,325.7,4.82M,0.01
18-06-2013,327.99,333.26,333.26,326.77,6.22M,-0.01
17-06-2013,332.93,332.06,333.86,327.95,6.54M,0.00
14-06-2013,331.79,330.26,333.48,328.92,7.48M,0.02
13-06-2013,326.82,328.07,329.77,325.95,3.57M,-0.01
12-06-2013,331.24,330.26,335.95,328.49,4.91M,0.00
11-06-2013,331.71,335.98,339.69,330.36,5.91M,-0.02
10-06-2013,337.42,339.77,342.74,335,3.18M,0.00
07-06-2013,337.32,340.12,345.93,335.85,4.78M,-0.01
06-06-2013,340.34,340.99,343.93,338.25,3.56M,-0.01
05-06-2013,343.21,340.24,346.43,338.5,3.78M,0.01
04-06-2013,340.77,342.89,346.13,339.74,2.81M,-0.01
03-06-2013,343.81,348.22,349.92,342.51,3.95M,-0.02
31-05-2013,349.47,357.83,359.55,348.08,6.17M,-0.03
30-05-2013,361.77,354.26,362.84,354.26,7.68M,0.01
29-05-2013,357.18,354.24,358.43,351.14,2.47M,0.00
28-05-2013,355.86,356.33,359.6,352.62,3.35M,0.00
27-05-2013,356.73,348.52,357.7,348.52,4.50M,0.02
24-05-2013,349.9,352.09,352.09,346.38,4.13M,0.00
23-05-2013,348.52,348.72,352.44,346.38,3.95M,-0.01
22-05-2013,350.94,352.96,355.21,348.22,2.71M,-0.01
21-05-2013,353.11,356.21,358.2,351.74,4.60M,-0.01
20-05-2013,356.46,358.95,361.2,355.28,2.92M,-0.01
17-05-2013,358.65,360.45,360.45,353.81,6.41M,-0.01
16-05-2013,360.6,355.21,361.2,354.71,5.83M,0.01
15-05-2013,356.63,345.98,357.2,344.91,7.09M,0.04
14-05-2013,343.76,344.26,346.68,341.79,3.33M,-0.01
13-05-2013,345.61,351.72,354.93,344.63,4.80M,-0.01
11-05-2013,350.62,350.27,351.72,349.8,438.05K,0.00
10-05-2013,350.89,343.59,351.67,343.56,6.96M,0.02
09-05-2013,344.26,348.75,348.97,343.34,2.26M,-0.01
08-05-2013,347.8,343.73,348.97,342.49,4.33M,0.01
07-05-2013,343.26,337.4,344.18,335.5,5.55M,0.02
06-05-2013,337,338.75,338.9,334.23,3.84M,-0.01
03-05-2013,339.72,345.53,346.23,338.57,6.14M,-0.02
02-05-2013,345.48,341.44,346.23,340.39,6.15M,0.02
30-04-2013,340.39,346.23,347.2,337.65,6.28M,-0.02
29-04-2013,346.8,343.36,347.65,342.49,5.84M,0.01
26-04-2013,343.78,343.06,345.36,340.74,4.28M,0.00
25-04-2013,344.01,345.41,346.73,339.27,12.95M,0.00
23-04-2013,343.73,348.62,349.22,338.65,11.93M,-0.01
22-04-2013,348.37,336.6,350.22,336.6,9.93M,0.04
18-04-2013,336.05,326.27,336.95,326.27,4.61M,0.02
17-04-2013,329.32,331.76,335.18,327.67,7.48M,0.00
16-04-2013,330.94,320.79,332.19,320.46,6.87M,0.03
15-04-2013,320.06,320.34,321.01,316.79,7.96M,0.00
12-04-2013,321.14,317.34,322.21,317.34,7.60M,0.01
11-04-2013,318.92,315.55,320.29,315.25,12.53M,0.01
10-04-2013,315.3,312.7,316.12,308.79,7.57M,0.02
09-04-2013,309.61,313.35,313.35,308.01,7.38M,-0.01
08-04-2013,311.53,308.79,313.78,308.19,4.33M,0.01
05-04-2013,309.79,306.79,312.5,306.02,6.48M,0.01
04-04-2013,307.39,308.71,311.01,306.04,4.09M,-0.01
03-04-2013,311.13,313.3,315.12,309.06,3.35M,-0.01
02-04-2013,314.25,311.81,316.45,308.26,3.43M,0.01
01-04-2013,311.23,311.63,313.8,309.81,3.35M,0.00
28-03-2013,311.98,307.57,314.87,302.8,9.75M,0.02
26-03-2013,306.57,302.33,308.06,300.61,6.64M,0.01
25-03-2013,304.02,304.82,305.99,303.1,13.60M,0.01
22-03-2013,301.95,303.82,306.62,300.63,14.76M,0.00
21-03-2013,302.83,310.63,313.7,301.2,7.23M,-0.03
20-03-2013,312.06,315.3,316.02,309.81,5.67M,-0.01
19-03-2013,315.07,320.79,321.19,311.31,10.01M,-0.02
18-03-2013,320.94,315.8,326.27,314.3,8.78M,0.01
15-03-2013,318.99,321.78,324.23,316.2,7.72M,-0.02
14-03-2013,323.9,316.74,326.02,306.99,15.96M,0.02
13-03-2013,316.74,319.81,322.23,315.4,3.96M,-0.01
12-03-2013,321.28,325.77,327.12,319.34,3.45M,-0.02
11-03-2013,326.9,327.92,329.12,324.4,4.25M,0.00
08-03-2013,327.92,321.38,329.27,320.99,5.30M,0.02
07-03-2013,320.19,313.48,320.76,312.88,2.98M,0.02
06-03-2013,314.55,316.77,317.87,313.8,5.47M,0.00
05-03-2013,315.77,314.75,316.65,310.88,5.28M,0.01
04-03-2013,313.13,309.49,314.45,308.31,5.98M,0.01
01-03-2013,310.56,311.81,314.1,307.47,8.61M,0.00
28-02-2013,311.98,322.76,326.75,308.99,13.94M,-0.03
27-02-2013,320.66,325.43,326.27,319.74,6.44M,-0.01
26-02-2013,324.9,326.67,330.76,321.98,5.87M,-0.01
25-02-2013,327.5,330.89,331.86,326.32,3.78M,0.00
22-02-2013,328.92,330.36,332.46,328.04,3.85M,-0.01
21-02-2013,332.39,336.75,337.97,331.29,5.44M,-0.02
20-02-2013,337.72,338,339.64,336.7,3.43M,0.00
19-02-2013,336.65,336.5,337.95,335.03,1.19M,0.00
18-02-2013,337.25,338.25,339.69,336.25,4.73M,0.00
15-02-2013,337.62,335.1,339.64,333.36,6.24M,0.00
14-02-2013,336.65,331.26,338.45,330.26,8.84M,0.02
13-02-2013,331.36,330.91,332.96,329.02,7.25M,0.00
12-02-2013,331.86,327.1,332.76,327.1,7.92M,0.01
11-02-2013,327.75,324.28,329.24,324.28,7.58M,0.01
08-02-2013,324.3,319.54,325.97,319.54,9.41M,0.01
07-02-2013,320.04,317.44,320.79,316.57,4.54M,0.00
06-02-2013,319.04,322.58,322.73,317.89,4.94M,-0.01
05-02-2013,321.36,317.47,322.88,317.47,3.73M,0.00
04-02-2013,322.73,319.86,324.03,319.29,5.24M,0.01
01-02-2013,319.36,321.68,321.71,317.39,5.24M,0.00
31-01-2013,320.81,327.57,328.22,319.34,6.94M,-0.02
30-01-2013,327.6,325.77,328.47,321.28,5.02M,0.01
29-01-2013,325.5,334.63,334.7,324.28,5.98M,-0.03
28-01-2013,334.43,331.89,335.25,331.49,3.68M,0.01
25-01-2013,331.79,329.42,332.76,327.05,2.79M,0.01
24-01-2013,329.42,327.07,330.64,326.9,3.07M,0.01
23-01-2013,327.57,327.77,330.76,326.45,3.54M,0.00
22-01-2013,326.15,328.52,329.77,323.06,4.24M,-0.01
21-01-2013,328.54,329.27,330.96,326.65,5.43M,-0.01
18-01-2013,330.69,334.26,336.25,326.92,10.11M,-0.01
17-01-2013,332.66,328.12,334.68,326.3,6.42M,0.01
16-01-2013,329.52,332.04,333.86,328.07,4.58M,-0.01
15-01-2013,333.41,334.66,336.97,331.76,4.13M,0.00
14-01-2013,333.91,333.33,334.51,332.81,5.69M,0.00
11-01-2013,333.91,337.7,337.7,332.61,5.14M,-0.01
10-01-2013,337.15,334.01,338.25,332.51,4.57M,0.01
09-01-2013,333.01,335.25,335.53,332.29,6.44M,0.00
08-01-2013,334.38,333.26,335.95,332.11,4.94M,0.00
07-01-2013,333.36,341.09,341.09,332.26,5.50M,-0.02
04-01-2013,338.92,341.74,341.74,335.65,5.44M,-0.01
03-01-2013,340.92,344.23,344.23,339.44,4.57M,-0.01
02-01-2013,342.91,344.18,344.23,340.77,4.85M,0.00
01-01-2013,341.49,340.29,341.79,339.07,2.01M,0.01
31-12-2012,338.55,337.75,339.24,336.25,2.55M,0.00
28-12-2012,338.07,339.79,340.74,336.33,3.51M,0.00
27-12-2012,339.29,341.24,341.24,337.6,4.93M,0.00
26-12-2012,339.39,338.3,341.66,335.8,2.86M,0.01
24-12-2012,337.3,339.24,339.32,335.15,2.74M,0.00
21-12-2012,337.25,339.74,340.24,336.28,5.54M,-0.01
20-12-2012,340.94,342.24,342.74,339.37,5.13M,-0.01
19-12-2012,343.24,336.53,343.86,336.5,8.24M,0.02
18-12-2012,337.22,338.22,340.34,334.13,6.69M,0.00
17-12-2012,337.5,343.19,343.19,336.05,6.12M,-0.02
14-12-2012,343.61,344.26,346.43,341.91,4.19M,0.00
13-12-2012,344.76,346.15,347.23,343.73,3.14M,0.00
12-12-2012,346.15,344.86,347.23,343.49,3.87M,0.00
11-12-2012,344.66,346.85,348.72,342.39,6.75M,0.00
10-12-2012,345.73,344.23,347.48,344.06,4.16M,0.00
07-12-2012,345.78,346.85,348.22,343.24,3.97M,0.00
06-12-2012,346.6,347.13,348.47,339.64,5.45M,0.00
05-12-2012,345.53,343.73,346.73,342.74,4.61M,0.01
04-12-2012,341.81,341.29,344.23,339.77,4.34M,0.00
03-12-2012,342.71,349.22,349.8,341.24,5.82M,-0.02
30-11-2012,351.19,349.72,351.97,344.03,7.82M,0.01
29-11-2012,349.15,338,351.09,336.95,12.60M,0.03
27-11-2012,339.49,331.71,341.14,331.71,8.25M,0.03
26-11-2012,330.21,335.75,336.1,329.32,2.74M,-0.01
23-11-2012,334.13,334.01,335.55,328.79,2.62M,0.00
22-11-2012,333.81,332.66,334.83,331.26,4.22M,0.01
21-11-2012,331.11,326.85,332.01,324.13,6.46M,0.02
20-11-2012,326.2,323.83,327.22,323.41,4.68M,0.01
19-11-2012,322.66,319.16,323.23,319.01,2.89M,0.01
16-11-2012,320.41,320.79,323.58,319.36,6.05M,-0.01
15-11-2012,322.41,322.78,322.98,318.79,4.72M,0.00
13-11-2012,322.81,324.78,325.23,322.38,209.09K,-0.01
12-11-2012,324.93,317.92,326.17,317.92,4.83M,0.02
09-11-2012,318.97,318.42,320.79,316.79,2.21M,0.00
08-11-2012,318.79,317.54,319.79,317.04,1.93M,0.00
07-11-2012,319.31,319.16,321.78,317.74,4.10M,0.00
06-11-2012,319.06,316.27,319.89,316.27,3.64M,0.01
05-11-2012,316.79,315.3,317.29,314.67,2.01M,0.01
02-11-2012,314.45,318.29,318.29,313.3,2.72M,0.00
01-11-2012,313.6,315.67,317.14,313.05,3.53M,-0.01
31-10-2012,316.4,316.35,317.24,314.33,3.75M,0.00
30-10-2012,316.12,317.82,321.68,314.6,4.42M,-0.01
29-10-2012,319.59,318.22,320.54,317.07,2.76M,0.01
26-10-2012,317.87,317.62,319.19,314.8,3.34M,0.00
25-10-2012,317.97,315.62,319.79,313.8,8.51M,0.01
23-10-2012,316.35,318.82,319.04,315.55,4.17M,-0.01
22-10-2012,318.79,311.91,319.29,311.91,4.12M,0.02
19-10-2012,313.55,315.3,316.79,312.8,4.53M,-0.01
18-10-2012,317.39,314.3,318.24,311.53,2.81M,0.01
17-10-2012,313.35,315.3,315.55,312.55,3.22M,0.00
