date,price,open,high,low,vol,change
18-08-2021,138.35,139.25,140.25,138,7.65M,-0.01
17-08-2021,139.25,142.1,142.55,137.2,13.71M,-0.02
16-08-2021,142,143.8,144.15,141.75,5.26M,-0.01
13-08-2021,143.75,145.05,146.3,143.2,9.46M,0.00
12-08-2021,144.4,144.05,146.7,143.7,7.69M,0.00
11-08-2021,143.95,142.9,144.35,141.15,8.36M,0.01
10-08-2021,142.2,143.7,144.25,140.75,14.02M,-0.01
09-08-2021,143.25,147.5,147.85,142.35,12.99M,-0.02
06-08-2021,146.1,145.6,148.45,145.25,10.81M,0.00
05-08-2021,145.45,145,145.9,142.2,6.24M,0.01
04-08-2021,144.7,144.15,147.35,144.15,8.84M,0.00
03-08-2021,144.25,143.9,144.75,143,5.65M,0.00
02-08-2021,143.9,144.3,144.9,143.1,6.16M,0.00
30-07-2021,143.3,142.3,144.9,141.25,9.53M,0.01
29-07-2021,142.15,144.05,144.65,141.9,8.24M,-0.01
28-07-2021,144.05,143.45,144.3,141.05,8.83M,0.01
27-07-2021,142.45,144.5,145.25,142.1,4.25M,-0.01
26-07-2021,144,144,145.5,143.25,4.42M,0.00
23-07-2021,144.1,144.7,145,143.35,3.42M,0.00
22-07-2021,144.7,144,145.4,143.25,4.77M,0.01
20-07-2021,142.9,144.5,145.05,141.7,6.27M,-0.01
19-07-2021,144.45,145,146.4,144,5.16M,-0.01
16-07-2021,145.55,146.75,148.05,145.3,10.82M,-0.01
15-07-2021,146.7,148,148.4,145.65,7.26M,-0.01
14-07-2021,148.15,147.95,149.4,147.25,7.22M,0.00
13-07-2021,148.1,147,148.5,146.65,5.72M,0.01
12-07-2021,146.4,146.8,147.85,146.1,4.01M,0.00
09-07-2021,146.7,146.25,147.5,145.65,4.96M,0.00
08-07-2021,146.25,147,148.15,145.3,12.35M,-0.01
07-07-2021,147.55,147.5,148.75,146.55,6.07M,0.00
06-07-2021,147.5,150.05,150.7,146.9,9.58M,-0.02
05-07-2021,149.9,148,150.5,147.6,10.40M,0.02
02-07-2021,147.65,147,148.65,146.05,20.81M,0.01
01-07-2021,145.65,146.6,147.3,145.5,5.67M,-0.01
30-06-2021,146.65,145.6,147.4,145.1,12.92M,0.01
29-06-2021,144.5,147.1,147.9,143.95,21.58M,-0.02
28-06-2021,147.2,147.1,149,147,8.22M,-0.01
25-06-2021,148.75,146.75,149.25,146.75,7.40M,0.02
24-06-2021,146.4,148.45,149.1,146,12.93M,-0.01
23-06-2021,148.45,149.85,150.6,148.15,7.98M,0.00
22-06-2021,148.7,148.9,149.5,147.8,12.49M,0.01
21-06-2021,147.5,146,148,143.5,15.04M,0.01
18-06-2021,146.4,153,153.8,145.1,24.82M,-0.04
17-06-2021,152.15,155,155.4,151.4,15.78M,-0.02
16-06-2021,155.55,157.3,158.8,154.85,14.10M,-0.01
15-06-2021,157.15,161.1,161.85,156.75,30.15M,-0.01
14-06-2021,159.35,164,164,155.55,30.84M,-0.02
11-06-2021,162.65,157,165,156.65,61.73M,0.04
10-06-2021,156.5,157.1,158.75,155.75,11.46M,0.00
09-06-2021,156.4,157,161.4,155.2,30.44M,0.00
08-06-2021,156,157.4,157.5,152.8,12.87M,0.00
07-06-2021,156.25,156,158.85,155.45,31.07M,0.02
04-06-2021,153.1,149,154.4,148.2,29.42M,0.03
03-06-2021,149.05,150,150.4,148.6,9.28M,0.00
02-06-2021,149.1,147.5,149.9,147,10.71M,0.01
01-06-2021,147.6,148.55,149.4,146.9,9.31M,0.00
31-05-2021,147.7,147.05,148.4,145.05,11.77M,0.01
28-05-2021,146.9,145.6,148.8,144.75,16.47M,0.02
27-05-2021,144.55,145.75,146.3,144.1,24.06M,-0.01
26-05-2021,145.7,147.8,148,145.2,9.95M,-0.01
25-05-2021,147.45,149.8,150,147.1,10.43M,-0.01
24-05-2021,148.9,148.1,149.75,145.65,14.19M,0.01
21-05-2021,147.2,147,149.6,146.85,13.01M,0.00
20-05-2021,146.65,152.4,152.4,146.05,22.98M,-0.03
19-05-2021,151.85,146.45,152.5,145.1,24.00M,0.04
18-05-2021,146.45,149.1,149.8,146.1,10.30M,-0.01
17-05-2021,148.15,147,149.15,144,17.08M,0.01
14-05-2021,146.8,155.95,155.95,146.1,23.14M,-0.04
12-05-2021,153.5,155.9,159.7,151.8,42.96M,-0.01
11-05-2021,155.7,146.45,156.75,145.15,66.58M,0.06
10-05-2021,147.05,137.1,148.5,137.1,45.10M,0.07
07-05-2021,136.85,135.4,138,135,12.64M,0.02
06-05-2021,134.6,134.2,135.45,133.75,7.63M,0.01
05-05-2021,133.15,133,134.5,132.5,4.88M,0.00
04-05-2021,132.8,132.55,135.8,132.25,9.93M,0.00
03-05-2021,132.2,133,133.45,131.2,10.26M,-0.01
30-04-2021,133.05,127.4,134.6,127,27.40M,0.04
29-04-2021,128.05,129.75,130.05,127.65,8.35M,0.00
28-04-2021,128.5,128,129.45,127.5,6.21M,0.01
27-04-2021,127.5,127,127.9,126.6,3.98M,0.00
26-04-2021,126.95,127.75,128,126.5,4.97M,0.01
23-04-2021,126.15,124.95,127.25,124.25,8.99M,0.01
22-04-2021,125.05,124.65,125.5,124,8.51M,0.00
20-04-2021,124.5,125,126.25,124.05,7.74M,0.00
19-04-2021,124.6,125.6,126,123.4,7.13M,-0.03
16-04-2021,127.85,128.85,129.95,127.1,10.36M,0.00
15-04-2021,128.25,127.95,130.8,126.95,8.92M,0.00
13-04-2021,127.95,124.8,128.45,124.8,7.81M,0.03
12-04-2021,124.7,128,128.3,123.6,11.33M,-0.04
09-04-2021,129.5,131.65,131.95,128.95,10.15M,-0.02
08-04-2021,131.65,131.3,133.75,131.2,9.33M,0.00
07-04-2021,131.25,130.3,131.7,129.75,5.66M,0.01
06-04-2021,130.3,130.85,131.85,129.3,6.69M,0.00
05-04-2021,129.8,131.9,132.1,128.05,9.01M,-0.02
01-04-2021,132.15,131.45,132.4,130.6,6.23M,0.01
31-03-2021,130.35,133,133,130,14.90M,-0.02
30-03-2021,132.95,131,134.45,130.15,20.58M,0.03
26-03-2021,129.6,129.1,130.4,128.7,9.51M,0.01
25-03-2021,128.1,132,133.1,127.05,18.63M,-0.03
24-03-2021,132.3,133.9,135.15,132.05,10.87M,-0.02
23-03-2021,135.25,135.6,136.65,134.1,8.89M,0.00
22-03-2021,135.65,137.6,137.6,135.3,11.41M,0.00
19-03-2021,136.3,136,140,133.5,33.29M,-0.01
18-03-2021,137.05,141.5,141.75,136.2,14.40M,-0.02
17-03-2021,139.85,145.05,145.45,139.5,15.55M,-0.04
16-03-2021,145.7,147,148.05,144.6,11.86M,-0.01
15-03-2021,146.9,146.45,147.6,144.75,15.78M,-0.02
12-03-2021,150.5,152,153,149,14.84M,0.00
10-03-2021,150.95,153.05,153.25,149.4,10.79M,0.00
09-03-2021,151.7,154.95,154.95,148.5,14.62M,-0.01
08-03-2021,153.15,153.9,156,152.35,18.73M,0.01
05-03-2021,151.1,152,152.7,149.7,17.32M,-0.01
04-03-2021,152.05,154,154.9,151.7,17.16M,-0.02
03-03-2021,154.9,155,157.3,153.8,17.61M,0.01
02-03-2021,153.4,154.35,156.15,152.5,17.57M,-0.01
01-03-2021,154.35,155.5,157.1,153.7,22.31M,0.01
26-02-2021,152.2,156.15,163,150.5,94.12M,-0.03
25-02-2021,156.1,146.9,157.7,145.75,85.58M,0.08
24-02-2021,144.4,139.95,145,139.5,38.78M,0.05
23-02-2021,136.9,137.6,138.6,136.2,19.18M,0.00
22-02-2021,136.25,138.85,139.4,135.1,20.40M,-0.02
19-02-2021,139.25,139.95,143.2,137.25,22.94M,-0.01
18-02-2021,139.95,135,141.2,134.05,22.07M,0.04
17-02-2021,135.2,133.3,135.75,132.9,8.95M,0.01
16-02-2021,133.75,132.3,135.4,132.3,11.74M,0.01
15-02-2021,132.25,134.5,134.85,132,10.56M,-0.01
12-02-2021,133.85,136.5,137,132.75,16.45M,-0.02
11-02-2021,137.15,138.3,139.5,136,14.15M,-0.01
10-02-2021,138.3,139.9,140.55,136.8,8.71M,-0.01
09-02-2021,139.25,141.5,143.45,138.7,8.58M,-0.02
08-02-2021,141.55,141.05,142.4,140.3,11.81M,0.01
05-02-2021,140.85,144.1,144.3,139.35,19.93M,-0.02
04-02-2021,143.6,137.9,144.25,136.8,30.75M,0.05
03-02-2021,137.25,131.25,138,131.25,25.48M,0.05
02-02-2021,131.25,131,132.85,129.65,15.49M,0.02
01-02-2021,129,126.4,129.75,125.85,12.81M,0.02
29-01-2021,125.9,129.25,129.65,125.25,15.27M,-0.02
28-01-2021,128.2,128,129.95,127.8,11.97M,-0.01
27-01-2021,129.15,132,132.55,128.7,11.64M,-0.02
25-01-2021,131.85,134.9,135.5,130.85,10.16M,-0.01
22-01-2021,133.2,137.35,137.8,132.5,14.81M,-0.03
21-01-2021,137.35,142,142.15,136.55,10.83M,-0.03
20-01-2021,141.5,140.5,141.95,138.65,11.82M,0.01
19-01-2021,140.1,140.85,141.9,139.6,8.95M,0.01
18-01-2021,138.7,143.3,143.9,136.6,17.09M,-0.03
15-01-2021,143.25,146.8,147.6,142.35,10.65M,-0.02
14-01-2021,146.65,146.6,148.2,144.85,14.76M,0.01
13-01-2021,145.8,148.5,148.8,143.5,21.15M,-0.01
12-01-2021,146.65,142.5,147.55,141.7,28.43M,0.03
11-01-2021,141.7,140.5,143,140.3,24.79M,0.01
08-01-2021,139.7,137.1,140.95,137.1,27.96M,0.02
07-01-2021,136.5,136.5,137.5,135.5,17.30M,0.01
06-01-2021,135.1,135.4,137.3,133.8,14.13M,0.00
05-01-2021,135.15,136.75,136.75,134.4,12.37M,-0.02
04-01-2021,137.25,136.85,137.75,135.8,11.67M,0.01
01-01-2021,135.35,135.4,136.25,135.05,7.00M,0.00
31-12-2020,135.45,135.6,136.7,134.75,15.24M,0.00
30-12-2020,135.6,136.75,136.75,134.2,14.18M,0.00
29-12-2020,135.1,138.9,139.6,134.6,21.15M,-0.02
28-12-2020,137.65,139.9,139.9,137.2,15.22M,0.01
24-12-2020,136.25,136.35,139.1,135.6,14.52M,0.01
23-12-2020,135.05,135.5,136.7,134.1,10.09M,0.00
22-12-2020,135.5,132.5,136.1,129.8,17.26M,0.02
21-12-2020,132.95,141.4,141.5,129.35,20.13M,-0.06
18-12-2020,141.7,143.45,143.65,139.45,13.63M,-0.01
17-12-2020,143.45,145.25,145.25,142.5,12.37M,-0.01
16-12-2020,145.5,144.35,146,143.5,16.12M,0.02
15-12-2020,143.1,143.65,144.35,140.8,18.78M,0.00
14-12-2020,143.35,139.65,144.2,139.1,35.61M,0.04
11-12-2020,138.25,134.7,140.7,134.5,30.56M,0.03
10-12-2020,134.85,135.2,135.45,132.8,11.91M,0.00
09-12-2020,134.7,135.4,137.5,134.4,18.76M,0.00
08-12-2020,134.25,137.45,137.7,133,21.48M,-0.02
07-12-2020,136.8,133.3,137.2,133,14.13M,0.03
04-12-2020,133.3,134.2,134.95,131.1,19.37M,0.00
03-12-2020,133.45,131.35,134,129.25,25.83M,0.03
02-12-2020,129.75,127,131.15,126.4,21.08M,0.03
01-12-2020,126.4,126,127,124.7,8.93M,0.01
27-11-2020,125.55,125.45,127.4,125,25.30M,0.00
26-11-2020,125.05,124.6,125.35,123.35,13.69M,0.01
25-11-2020,123.95,123.95,126.75,123.25,22.81M,0.01
24-11-2020,123.25,123.75,124.6,122.8,18.20M,0.00
23-11-2020,122.75,121.25,123.45,119.75,17.27M,0.01
20-11-2020,121.45,123.3,123.5,120.15,17.57M,0.00
19-11-2020,122.05,121.75,124.3,120.85,29.19M,-0.05
18-11-2020,128.25,128.75,128.85,125.85,18.94M,0.00
17-11-2020,128.7,128.3,129.3,127.2,20.37M,0.02
13-11-2020,125.9,122.5,126.35,121.2,23.38M,0.03
12-11-2020,122.1,126.05,126.5,121,35.74M,-0.03
11-11-2020,125.85,126,126.2,123.55,16.76M,0.01
10-11-2020,124.8,122.25,125.4,121,15.81M,0.03
09-11-2020,121.75,122.9,122.9,120.65,14.95M,0.00
06-11-2020,121.8,120.25,122.4,118.3,18.91M,0.02
05-11-2020,119.85,116.35,120.6,115.25,14.90M,0.04
04-11-2020,114.8,116.5,116.5,113.7,7.38M,-0.01
03-11-2020,116.5,115.6,117.25,115.6,12.32M,0.01
02-11-2020,115.7,114.6,116.3,113.55,12.79M,0.01
30-10-2020,114.2,111.6,115.2,111.05,17.77M,0.03
29-10-2020,110.85,112,112.45,110.55,11.42M,-0.02
28-10-2020,112.7,113.95,114,112.4,9.37M,-0.01
27-10-2020,113.95,114.2,115.15,112.85,10.99M,-0.01
26-10-2020,114.55,117.9,117.9,114.2,11.24M,-0.03
23-10-2020,117.7,116.8,118.2,116.2,11.88M,0.02
22-10-2020,115.8,115,116.7,114.1,13.65M,0.01
21-10-2020,115.1,113.65,116.9,113.55,20.42M,0.01
20-10-2020,113.65,115.1,116.15,113.1,16.55M,-0.01
19-10-2020,114.7,112.5,115.35,111.25,18.11M,0.03
16-10-2020,111.35,111.3,112.75,109.6,12.23M,0.01
15-10-2020,110.6,110.85,112.7,109.55,15.48M,0.00
14-10-2020,110.55,113.2,113.95,109.6,19.66M,-0.03
13-10-2020,113.85,113.3,114.65,112.35,9.70M,0.01
12-10-2020,113.2,115.3,115.5,112.8,7.95M,-0.01
09-10-2020,114.9,113.35,115.9,112.3,15.96M,0.01
08-10-2020,113.3,114.7,115,112.65,11.66M,-0.01
07-10-2020,114.45,117.1,117.2,114.25,11.94M,-0.02
06-10-2020,116.8,119.35,119.35,116.3,11.22M,-0.01
05-10-2020,118.4,117.95,119.5,117.55,8.14M,0.01
01-10-2020,117.25,117.1,119.7,116.35,9.96M,0.01
30-09-2020,116,117,117.1,114.65,14.04M,-0.01
29-09-2020,117.65,121.15,121.55,117.15,12.07M,-0.02
28-09-2020,120,117.9,121.3,117.9,9.44M,0.02
25-09-2020,117.1,116,117.6,113.9,15.99M,0.01
24-09-2020,115.7,121.05,121.1,115.2,15.98M,-0.04
23-09-2020,121.05,119.75,122.5,118.95,9.28M,0.01
22-09-2020,119.55,122,122,118.85,10.04M,-0.02
21-09-2020,121.65,123.65,124.15,121.1,9.57M,-0.02
18-09-2020,123.65,125.25,125.25,122.9,14.61M,-0.01
17-09-2020,124.3,123.85,125.9,123.55,13.05M,0.00
16-09-2020,123.85,124.6,124.6,123.1,8.01M,0.00
15-09-2020,124.1,125.65,125.75,123.8,11.54M,-0.01
14-09-2020,124.95,126,126.85,124.1,12.40M,0.00
11-09-2020,125.1,126.9,127,124.65,12.59M,-0.01
10-09-2020,126.65,128,128.3,125.5,12.01M,0.00
09-09-2020,126.95,128.95,129,124.75,13.12M,-0.02
08-09-2020,129.95,132.1,132.65,129.35,7.29M,-0.02
07-09-2020,131.95,133,133.8,130.75,8.78M,0.00
04-09-2020,132.45,134.1,136.45,131.35,9.95M,-0.02
03-09-2020,135.7,137.5,138.05,133.85,17.38M,0.00
02-09-2020,136.3,135.5,137.5,134.75,16.75M,0.02
01-09-2020,133.45,135.1,135.4,130.7,10.57M,-0.01
31-08-2020,134.35,139.25,142.15,133.9,18.67M,-0.03
28-08-2020,139.05,141.1,142.4,138.65,9.06M,-0.01
27-08-2020,140.55,142.7,143.25,140,9.36M,-0.01
26-08-2020,141.95,140.55,143.95,139.95,20.08M,0.01
25-08-2020,140.45,140.85,141,139.2,8.79M,0.00
24-08-2020,139.8,140.7,141.4,138.75,7.62M,0.00
21-08-2020,139.5,139.5,141.8,139,18.10M,0.01
20-08-2020,138.5,134.1,139,133.35,16.87M,0.03
19-08-2020,135.1,137.5,138,134.45,7.44M,-0.01
18-08-2020,136.65,136.65,138.55,135.65,14.89M,0.00
17-08-2020,136,133.5,137,132.35,23.26M,0.03
14-08-2020,131.85,129.35,134.25,129.1,23.95M,0.02
13-08-2020,128.95,128.75,130.15,128.3,7.33M,0.00
12-08-2020,128.7,130,130.2,128.5,10.66M,-0.01
11-08-2020,130.1,130.15,131,129.7,5.67M,0.01
10-08-2020,129.25,130.3,131.15,129,7.12M,0.00
07-08-2020,129.75,129.5,130.35,128.55,6.55M,0.01
06-08-2020,128.85,129,131.2,128.3,7.91M,0.00
05-08-2020,128.45,129.15,130.1,128.2,6.36M,0.00
04-08-2020,128.75,129.6,131.7,128.5,8.23M,0.00
03-08-2020,128.4,129.9,129.9,128.1,4.10M,-0.01
31-07-2020,129.25,128.95,130,127.55,5.31M,0.01
30-07-2020,128.6,131.3,131.7,128.3,5.76M,-0.02
29-07-2020,131.2,130,132.5,129.7,5.73M,0.01
28-07-2020,130.45,130.1,130.75,128.55,5.27M,0.00
27-07-2020,129.95,131.6,131.8,129.35,5.36M,-0.01
24-07-2020,131.6,132.9,132.9,130,8.43M,-0.01
23-07-2020,133.45,134.9,135.55,133.2,5.53M,0.00
22-07-2020,134.1,133.7,136.7,132.75,14.12M,0.01
21-07-2020,133.1,133.5,134.5,132,10.38M,0.00
20-07-2020,133,133.5,134.6,131.7,16.60M,0.02
17-07-2020,130.6,126.6,132.05,126.6,11.33M,0.04
16-07-2020,126.15,127.75,128,124.6,11.79M,-0.01
15-07-2020,128,128.85,129.45,127.55,7.04M,0.00
14-07-2020,128.25,130.4,130.4,128,7.23M,-0.02
13-07-2020,130.5,131.8,132.45,130.3,7.75M,-0.01
10-07-2020,131.2,129.5,132.25,128.2,17.08M,0.01
09-07-2020,130.4,133.5,135.3,129.1,19.35M,-0.02
08-07-2020,132.85,132.95,134.45,131.6,12.31M,0.00
07-07-2020,132.85,136.5,136.7,132.6,9.91M,-0.02
06-07-2020,135.85,136.3,137.5,135.25,9.49M,0.00
03-07-2020,135.25,134.4,135.9,133.05,9.09M,0.01
02-07-2020,133.6,134.05,135,132.8,7.75M,0.00
01-07-2020,133.85,132.85,134.65,131.4,8.41M,0.01
30-06-2020,132.85,136.35,137.15,132.35,9.58M,-0.01
29-06-2020,134.85,140.55,140.85,134.15,14.58M,-0.05
26-06-2020,142.1,140.9,143,139.6,8.10M,0.01
25-06-2020,140.4,140.35,143.65,138.35,33.55M,-0.01
24-06-2020,141.55,145.7,146.45,140.75,10.64M,-0.02
23-06-2020,143.85,144.95,146.75,143.2,10.96M,0.00
22-06-2020,143.65,137.25,143.95,137.1,19.72M,0.05
19-06-2020,137.25,140,140,135.2,17.47M,0.00
18-06-2020,137.6,129,139.7,128.15,34.59M,0.06
17-06-2020,129.45,131.15,133.9,129.1,9.07M,-0.01
16-06-2020,131.15,134.5,135,129.55,7.13M,-0.01
15-06-2020,132.1,134.7,135,130.5,8.22M,-0.02
12-06-2020,134.65,133.1,135.55,132.7,8.43M,-0.02
11-06-2020,137.7,140.85,142.9,137.5,9.26M,-0.02
10-06-2020,140.7,144,144.75,140.2,8.92M,-0.02
09-06-2020,144.3,147.95,147.95,143.65,6.96M,-0.02
08-06-2020,146.7,148,148.95,144.75,11.26M,0.01
05-06-2020,144.85,141,145.75,140.5,11.87M,0.03
04-06-2020,140.25,141,142.6,139.35,6.30M,-0.01
03-06-2020,141.7,145,145.1,141.1,11.56M,-0.01
02-06-2020,143.4,149.15,149.15,143,16.68M,-0.03
01-06-2020,148.55,142.1,149.75,141.55,21.21M,0.05
29-05-2020,141.3,133.5,142.45,132.25,16.21M,0.06
28-05-2020,133.9,130.85,134.3,129.3,7.88M,0.02
27-05-2020,130.8,127.25,131.35,126,6.08M,0.03
26-05-2020,127.25,125.85,128,125,6.18M,0.02
22-05-2020,125.2,124,126.05,121.9,7.13M,0.01
21-05-2020,124.5,123.9,126.25,122.8,6.19M,0.01
20-05-2020,123.25,123,125.15,121.85,8.09M,0.00
19-05-2020,123.6,123.1,124.15,121.8,9.54M,0.02
18-05-2020,121.7,127,127,121.05,24.33M,-0.06
15-05-2020,129.6,129.7,130.85,127.75,6.30M,0.01
14-05-2020,128.65,129.85,131.45,128.05,5.66M,-0.01
13-05-2020,130.6,132.5,132.5,128.5,11.14M,0.03
12-05-2020,126.85,128.2,129.05,125.3,8.13M,-0.01
11-05-2020,128.45,130.15,131.05,128.05,6.66M,0.00
08-05-2020,129,132.85,133.2,128.55,7.10M,-0.01
07-05-2020,130.8,130,133,130,10.86M,-0.02
06-05-2020,133.75,139.35,139.35,133.15,10.43M,-0.03
05-05-2020,138,143.9,147.25,137.35,11.88M,-0.03
04-05-2020,142.3,144.7,144.7,140.35,8.36M,-0.04
30-04-2020,148.5,141.5,149.45,141.35,13.15M,0.06
29-04-2020,139.85,135.5,140.85,135.35,7.40M,0.03
28-04-2020,135.4,138.6,139.55,134.45,7.06M,-0.02
27-04-2020,138.1,139,139.7,137.5,4.24M,0.01
24-04-2020,137,140.6,143.8,135.8,11.70M,-0.03
23-04-2020,140.9,140.8,144.75,140.1,7.55M,0.00
22-04-2020,140.7,138.2,141.3,135,5.60M,0.01
21-04-2020,139,141,141.6,137.8,6.50M,-0.04
20-04-2020,144.2,149.9,149.9,143,7.14M,-0.03
17-04-2020,148.75,151.5,152.45,148.3,7.09M,0.01
16-04-2020,147.4,144.6,150.5,144.4,9.74M,0.00
15-04-2020,146.85,147.4,151.6,146,10.49M,0.01
13-04-2020,145.9,140.8,146.7,138.35,10.69M,0.04
09-04-2020,140.8,139.2,141.45,138,5.08M,0.03
08-04-2020,137.35,140,143.4,137,7.07M,-0.02
07-04-2020,140.15,140.3,142.4,137.15,8.21M,0.02
03-04-2020,137.75,138.6,139.9,131.8,10.94M,-0.01
01-04-2020,139.45,138.75,141.25,137.05,8.83M,0.00
31-03-2020,140.05,135.1,142.35,134.25,15.00M,0.05
30-03-2020,133.15,127.55,134.75,127.2,12.36M,0.01
27-03-2020,131.7,125.9,132.95,125,18.33M,0.07
26-03-2020,123.25,126,127,119.2,28.36M,-0.01
25-03-2020,124.5,126,129.25,123.7,8.34M,-0.03
24-03-2020,127.85,129.25,135,125.45,9.99M,0.00
23-03-2020,127.85,122.5,134.85,120.05,17.89M,-0.04
20-03-2020,132.8,124.5,135.8,122.65,24.02M,0.07
19-03-2020,123.55,128,133.5,122,28.56M,-0.15
18-03-2020,145.05,151.6,151.85,143,18.74M,-0.01
17-03-2020,145.9,145.2,155.4,142.3,18.99M,0.01
16-03-2020,143.9,150.95,151.35,143.1,23.55M,-0.07
13-03-2020,154.1,146.25,161.55,123.65,43.33M,0.00
12-03-2020,154.55,161,163,150.1,33.25M,-0.08
11-03-2020,168,158.1,169.9,157.05,28.40M,0.06
09-03-2020,157.95,165.8,166.7,156.95,23.97M,-0.06
06-03-2020,168.75,166.7,173,166.5,10.63M,-0.05
05-03-2020,177.15,180,180.2,172.2,12.35M,-0.01
04-03-2020,178.1,178.25,179.8,174.1,9.86M,0.00
03-03-2020,178.2,171.35,179.65,170.9,17.02M,0.05
02-03-2020,169.35,172.65,175,168.3,11.96M,0.01
28-02-2020,168.4,171.55,171.8,166.75,14.69M,-0.03
27-02-2020,174.1,173.75,174.55,169.6,11.50M,0.00
26-02-2020,173.8,174.2,177.75,172.65,10.93M,-0.01
25-02-2020,175.1,176.1,178.7,174.2,13.53M,0.00
24-02-2020,174.85,178.75,178.9,173.3,9.95M,-0.03
20-02-2020,179.35,177.75,180.25,175.2,16.78M,0.01
19-02-2020,177.75,176.35,178.55,174.25,21.09M,0.03
18-02-2020,171.85,168.1,173.95,165,27.64M,0.02
17-02-2020,167.85,174.75,175.2,166.8,16.00M,-0.04
14-02-2020,174.75,178,178.9,174.2,15.39M,-0.02
13-02-2020,177.8,180.3,180.95,175.85,11.78M,-0.01
12-02-2020,180.3,181,183.4,178.2,14.67M,0.01
11-02-2020,179.35,180,181.5,176.25,16.40M,0.00
10-02-2020,178.85,184.9,185,177.65,19.67M,-0.03
07-02-2020,185.05,180.3,186.05,178.1,13.47M,0.03
06-02-2020,179.95,180.2,181.6,178.25,6.92M,0.00
05-02-2020,179.25,184,184,178.5,9.47M,-0.02
04-02-2020,182.5,180.75,183,179.75,10.04M,0.02
03-02-2020,178.65,174.9,179.45,172.15,15.28M,0.03
01-02-2020,173.5,181.4,181.4,171.15,23.30M,-0.05
31-01-2020,181.7,188.8,189.45,180,35.28M,-0.03
30-01-2020,187.95,191.4,192.35,187.5,10.86M,-0.02
29-01-2020,191.05,191,193,188,10.60M,0.01
28-01-2020,189.15,193.9,194.25,188.4,10.27M,-0.02
27-01-2020,193.35,193.95,195,192,7.20M,0.00
24-01-2020,193.95,193,196.3,192.15,10.63M,0.02
23-01-2020,190.75,192.05,195.2,189.85,16.37M,-0.01
22-01-2020,191.9,199.1,199.4,190.95,19.10M,-0.05
21-01-2020,202.15,201.15,205.25,201.15,6.35M,0.01
20-01-2020,201.15,208,209.8,200.5,8.11M,-0.03
17-01-2020,207.9,210,210.55,206.1,5.99M,-0.01
16-01-2020,210.25,212.45,212.7,207.1,6.94M,-0.01
15-01-2020,212.45,212.6,214.6,211.3,4.86M,0.00
14-01-2020,212.95,211.15,213.5,209.75,5.42M,0.01
13-01-2020,211.55,205.3,212,205,9.86M,0.03
10-01-2020,205.3,199.15,206.55,198.95,13.53M,0.04
09-01-2020,198,203.25,203.7,197.35,10.32M,-0.01
08-01-2020,200.2,203,204.55,198.2,7.30M,-0.03
07-01-2020,205.7,206.5,208.2,204.35,5.24M,0.00
06-01-2020,205.7,209.95,209.95,203.45,6.85M,-0.03
03-01-2020,211.85,210,212.6,207.7,6.45M,0.00
02-01-2020,211.1,212.5,212.8,208.3,5.96M,0.00
01-01-2020,211.95,211.35,212.6,208.4,6.45M,0.00
31-12-2019,211.35,205,212.45,204.45,10.53M,0.03
30-12-2019,205.8,203.55,206.25,201.2,4.70M,0.01
27-12-2019,203.5,198.5,205.5,197.65,5.05M,0.03
26-12-2019,197.3,198.4,201.4,195.2,8.63M,-0.01
24-12-2019,198.95,197.8,199.7,197.4,3.11M,0.01
23-12-2019,197.25,200.6,202.35,196.3,6.67M,-0.02
20-12-2019,200.8,196.85,202.7,196.15,5.81M,0.02
19-12-2019,196.9,197.4,198.1,195.25,2.02M,0.00
18-12-2019,197.75,195.85,198.5,194.8,3.62M,0.01
17-12-2019,196.2,193.45,196.5,192.05,3.65M,0.02
16-12-2019,192.6,197,197.3,192,3.15M,-0.02
13-12-2019,196.25,191.7,196.9,191.3,5.85M,0.03
12-12-2019,190.15,188.3,190.85,186.25,8.08M,0.02
11-12-2019,187.15,188.3,189.35,185,8.52M,0.00
10-12-2019,187.2,192,192.45,186.55,4.43M,-0.02
09-12-2019,191.65,191.95,193.6,191,3.99M,0.00
06-12-2019,192,196.4,197,190.9,5.64M,-0.02
05-12-2019,196.4,202.5,203.1,195.65,6.75M,-0.03
04-12-2019,202.75,204.6,205,201.15,5.34M,-0.01
03-12-2019,205.6,206.5,206.7,204,2.62M,0.00
02-12-2019,205.85,205.2,206.4,202.25,3.28M,0.00
29-11-2019,205.25,206.4,208.8,203.85,5.42M,0.00
28-11-2019,205.85,200.55,206.35,199.8,7.86M,0.02
27-11-2019,201,197.5,201.7,196.2,4.38M,0.02
26-11-2019,197.75,201,202.1,196.2,8.03M,-0.01
25-11-2019,200.7,199.1,201.65,198.45,3.88M,0.01
22-11-2019,199,196.95,199.35,196.3,4.34M,0.01
21-11-2019,196.6,203,203.65,195.8,4.65M,-0.03
20-11-2019,203.05,199.9,204,199.45,4.46M,0.02
19-11-2019,199.6,200.95,201.3,198.25,3.84M,0.00
18-11-2019,200.3,202,202,198.25,5.89M,0.00
15-11-2019,201.15,202.95,204.5,200.5,4.54M,-0.01
14-11-2019,202.35,208.5,208.5,201.75,4.89M,-0.02
13-11-2019,207.25,215.9,216,206.2,12.23M,-0.01
11-11-2019,209.85,208.95,210.8,205.75,3.49M,0.00
08-11-2019,209.25,212.6,216,208.1,6.32M,-0.02
07-11-2019,212.5,213.5,213.75,210.9,3.53M,0.00
